customer_id,customer_name,total_revenue,customer_segment
74746,Angela Delgado,2158.96,Low Value
34327,Shannon King,2158.94,Low Value
50065,Amy Lewis,2158.88,Low Value
9621,Audrey Jones,2158.72,Low Value
48993,Eric Lee,2158.36,Low Value
2271,Alison Flores,2158.35,Low Value
51566,Michael Lutz,2158.26,Low Value
8541,Michael Garcia,2157.9,Low Value
36860,John Pace,2157.8199999999997,Low Value
7875,Lori Martinez,2157.62,Low Value
45527,Tanya Moran,2157.41,Low Value
36252,Claire Miller,2157.37,Low Value
86098,Zachary Gonzalez Jr.,2157.33,Low Value
59428,Debra Garrett,2157.27,Low Value
92924,Paul Collins,2157.03,Low Value
41857,Ethan Lane,2157.0,Low Value
92208,Joel Hicks,2156.99,Low Value
25628,Joseph Rios,2156.9700000000003,Low Value
38878,Brittany Johnson,2156.8,Low Value
81429,Aaron Parker,2156.8,Low Value
36296,Joanne Kennedy,2156.75,Low Value
13241,Lori Collins,2156.51,Low Value
32075,Christopher Harris,2156.31,Low Value
59302,Shannon Parker,2156.12,Low Value
21689,Veronica Odom,2155.91,Low Value
98512,Bryce Mullen,2155.65,Low Value
28259,Tammy Gutierrez,2155.63,Low Value
87894,Howard Barron,2155.46,Low Value
77460,Daniel Donovan,2155.33,Low Value
90002,Mary Watkins,2155.22,Low Value
23547,Randy Estrada,2154.95,Low Value
64405,Teresa Bennett,2154.76,Low Value
85401,Alexis Silva,2154.46,Low Value
78434,Robert Williams,2154.42,Low Value
53987,Mr. Stanley Reese,2154.17,Low Value
662,John Coleman,2153.76,Low Value
6769,Victoria Jones,2153.5,Low Value
94621,Paula Graves,2153.46,Low Value
34048,Michael Davis,2153.33,Low Value
70651,Susan Smith,2153.29,Low Value
1508,Samantha Patterson,2153.11,Low Value
1837,David Christian,2152.8999999999996,Low Value
76320,Allison Orozco,2152.63,Low Value
96583,Angela Campbell,2152.43,Low Value
40666,Mark Mayo,2152.42,Low Value
28843,Kevin Davis,2152.36,Low Value
89888,Kyle Hall Dvm,2152.34,Low Value
82333,Crystal Kennedy,2152.32,Low Value
57614,Jason White,2152.12,Low Value
99048,David Johnson,2151.9,Low Value
78340,James Mayo,2151.67,Low Value
98739,Kevin Day,2151.66,Low Value
44982,Mrs. Hannah Pace,2151.3,Low Value
74163,Jessica Park,2151.02,Low Value
89942,Evan Nguyen,2150.76,Low Value
4652,Carol Scott,2150.69,Low Value
66340,Donna Meyers,2150.52,Low Value
22320,Christina Huff,2150.48,Low Value
36339,Amanda Rodriguez,2150.38,Low Value
63195,Joseph Burton,2150.33,Low Value
23268,Elizabeth Garcia,2150.2,Low Value
18491,Lynn Adams,2150.17,Low Value
12204,Brandon Crane,2150.16,Low Value
45137,Christine Carlson Md,2149.99,Low Value
80087,Frances Sanchez,2149.98,Low Value
95482,Brittany Everett,2149.82,Low Value
82661,Amber Lee,2149.77,Low Value
13461,Elijah Delgado,2149.7200000000003,Low Value
53449,Jennifer Andrews,2149.6499999999996,Low Value
89833,Deborah Vargas,2149.17,Low Value
38236,Tonya Fisher,2148.96,Low Value
45814,Alexis Walker,2148.91,Low Value
47137,Brooke Irwin,2148.84,Low Value
53552,Julie Mills,2148.58,Low Value
6735,Grant Mcclain,2148.55,Low Value
75475,Carol Malone,2148.47,Low Value
8063,Zachary Wood,2148.35,Low Value
84068,Sherri Jackson,2148.13,Low Value
19414,Jennifer Gonzalez,2148.12,Low Value
75870,Michael Henry,2147.95,Low Value
90509,John Nunez,2147.9100000000003,Low Value
34804,Zachary Reese,2147.82,Low Value
3520,Jose Reynolds,2147.77,Low Value
81553,Alicia Davis,2147.24,Low Value
79720,Ashley Holt,2146.94,Low Value
97015,Joseph Cole,2146.45,Low Value
94923,Paul Smith,2146.1,Low Value
89061,Heather Wilcox,2146.09,Low Value
60662,Arthur Nolan,2145.97,Low Value
37268,Kelly Ramirez,2145.63,Low Value
48379,Alexandra Smith,2145.49,Low Value
35791,Lauren Lee,2145.3199999999997,Low Value
66628,Michael Mullen,2145.27,Low Value
98652,Amy Garcia,2145.25,Low Value
86366,Michael Davis,2144.7799999999997,Low Value
57354,Dr. Jeffrey Sullivan,2144.77,Low Value
61423,Morgan Levine,2144.47,Low Value
59023,Shelby Armstrong,2144.36,Low Value
72889,Bryan Wilson,2144.09,Low Value
73926,Jose Fischer,2144.0499999999997,Low Value
70761,Diana Johnson,2143.98,Low Value
10328,Brandy Smith,2143.67,Low Value
84516,Mary Alvarez,2143.62,Low Value
86647,Shannon Ewing,2143.48,Low Value
81561,Jennifer Cruz,2143.3,Low Value
94196,Kathy Rivera,2143.28,Low Value
58009,Donna Valdez,2143.26,Low Value
30595,Julie Clark,2143.1400000000003,Low Value
50804,Tanya Higgins Md,2143.11,Low Value
45705,Yolanda Roth,2142.54,Low Value
26888,John Nguyen,2142.48,Low Value
57625,Gregory King,2142.3,Low Value
22112,Sarah Wilkins,2142.27,Low Value
24651,Brandi Johnson,2142.0499999999997,Low Value
69425,Ryan Walters,2142.01,Low Value
63297,Michelle Smith,2141.88,Low Value
54216,Holly Henry,2141.86,Low Value
10061,Michelle Robinson,2141.7000000000003,Low Value
89782,Darlene Forbes,2141.59,Low Value
56272,Tiffany Pineda,2141.31,Low Value
33053,Hector Quinn,2140.81,Low Value
691,Scott Leon,2140.21,Low Value
691,Scott Leon,2140.21,Low Value
9309,Mark Watson,2140.16,Low Value
44965,Patricia Huynh,2139.96,Low Value
78871,Annette May,2139.95,Low Value
25358,Monica Austin,2139.69,Low Value
77475,Mary Allen,2139.69,Low Value
48129,Jacob Adams,2139.52,Low Value
59072,Melvin Hayes,2139.33,Low Value
11528,Keith Wilson,2139.26,Low Value
1531,Eric Williams,2139.05,Low Value
19598,Patrick Holmes,2138.9,Low Value
97072,Connor May,2138.49,Low Value
50226,Christine Smith,2138.23,Low Value
54996,John Doyle,2138.1899999999996,Low Value
11350,Jennifer Anderson,2138.16,Low Value
14610,Kendra Wright,2138.1,Low Value
31899,Sandra Taylor,2137.8199999999997,Low Value
17710,Linda Johnson,2137.75,Low Value
29377,Lisa Bautista,2137.59,Low Value
31873,John Mendez,2137.38,Low Value
24011,Erin Lopez,2136.83,Low Value
35048,Mackenzie Martin,2136.83,Low Value
95411,Anna White,2136.62,Low Value
92677,Sarah Lopez,2136.34,Low Value
92840,Chad Bennett,2136.1,Low Value
99212,Melissa Clark,2136.08,Low Value
93973,Emily Greer,2135.8,Low Value
73798,Michael Weaver,2135.3,Low Value
78585,Jacqueline Strickland Md,2135.26,Low Value
41117,Amanda Wiggins,2135.15,Low Value
71396,Mark Boone,2135.12,Low Value
2178,Erik Russell,2134.91,Low Value
53180,Kathleen Adams,2134.4700000000003,Low Value
95699,Desiree Walker,2134.27,Low Value
15789,Chris Anderson,2134.21,Low Value
81728,Kimberly Garcia,2134.17,Low Value
2772,Christopher Lee,2134.12,Low Value
20042,Cynthia Hardy,2133.93,Low Value
83501,Marcus Guerrero,2133.86,Low Value
89657,Brian Rogers,2133.65,Low Value
27791,Michael Davis,2133.2,Low Value
36291,Carla Wong,2133.08,Low Value
36291,Carla Wong,2133.08,Low Value
50316,Peggy Williams,2132.81,Low Value
33277,Brandon Larsen,2132.36,Low Value
10212,Robert Levy,2132.35,Low Value
46585,Jonathan Brandt,2131.67,Low Value
57742,Jasmine Montgomery,2131.61,Low Value
64940,Heidi Mcdaniel,2131.39,Low Value
96074,Victoria Ho,2131.23,Low Value
95219,Derek French,2131.23,Low Value
27613,Sean Warren,2131.13,Low Value
4397,Julie Townsend,2131.04,Low Value
92192,Richard Lopez,2130.98,Low Value
36808,Tracy Brown,2130.91,Low Value
93982,Kathy Austin,2130.81,Low Value
58330,Richard Barrett,2130.7000000000003,Low Value
55157,Stephen Foster,2130.56,Low Value
76508,Dr. Donna Lowe,2130.32,Low Value
55831,April Rollins,2130.04,Low Value
24662,Sonya Collins,2129.98,Low Value
34159,Robert Garcia,2129.82,Low Value
85628,Walter Barnes,2129.63,Low Value
28372,William Thomas,2129.58,Low Value
12574,Todd Williams,2129.57,Low Value
34883,Olivia West,2129.54,Low Value
39675,Christopher Moreno,2129.52,Low Value
27036,Samantha Jones,2129.52,Low Value
72870,Christopher Moon,2129.46,Low Value
8585,Michael Hoffman,2129.24,Low Value
4004,Vanessa Shaffer,2129.0299999999997,Low Value
5531,Lori Jefferson,2129.0099999999998,Low Value
11706,Sarah Kennedy,2128.85,Low Value
59489,Jesse Yates,2128.8,Low Value
12852,Michelle Bennett,2128.7,Low Value
19449,Judy Patterson,2128.58,Low Value
43473,Paul Zimmerman,2128.45,Low Value
3651,William Hernandez,2128.32,Low Value
43687,Paul Sullivan,2128.28,Low Value
45744,Kathleen Dominguez,2128.27,Low Value
23278,Maria Butler,2128.16,Low Value
68824,William Trujillo,2128.15,Low Value
7935,Jeffrey Young,2128.14,Low Value
72418,Susan Small,2127.9700000000003,Low Value
88871,Eric Ramsey,2127.97,Low Value
55612,Wesley Hernandez,2127.65,Low Value
71133,Cameron Bell,2127.4,Low Value
74500,Taylor Hayes,2127.2200000000003,Low Value
33463,Julie Clark,2127.15,Low Value
61668,Rachel Acevedo,2127.13,Low Value
63633,Jane Mcdowell,2127.02,Low Value
18472,Shannon Fisher,2126.8999999999996,Low Value
40158,Annette Burgess,2126.81,Low Value
96186,Matthew Davis,2126.79,Low Value
42894,Mary Klein,2126.73,Low Value
27314,Karina Martin,2126.71,Low Value
42729,Melanie Brown,2126.69,Low Value
93872,Kathryn Baker,2126.45,Low Value
49842,Anthony Ferguson,2126.29,Low Value
55753,Jason Ramsey,2126.28,Low Value
40471,Sierra Sanford,2126.14,Low Value
47389,Jeffrey Hodge,2126.1,Low Value
74494,Katherine Olson,2126.0699999999997,Low Value
33708,Bridget Green,2125.94,Low Value
51396,Beth Gonzalez,2125.75,Low Value
97189,Alex Moreno,2125.74,Low Value
63610,Angela Roberts,2125.71,Low Value
59092,Heather Johnson,2125.6,Low Value
67780,Karen Newman,2125.57,Low Value
8284,Richard Cohen,2125.5,Low Value
88747,Andre Lee,2125.47,Low Value
96376,Joseph Olsen,2125.31,Low Value
30189,Mr. Dan Pittman,2125.16,Low Value
72089,Jonathan Munoz,2124.98,Low Value
21158,Jeffrey Lam Jr.,2124.9,Low Value
16295,Timothy Kaiser,2124.89,Low Value
33174,Robert Williams,2124.75,Low Value
44881,Jennifer Rogers,2124.68,Low Value
86857,Kelly Morris,2124.58,Low Value
48470,Kristina Huffman,2124.52,Low Value
13780,Darrell Valdez,2124.49,Low Value
20186,Russell Woods,2124.4,Low Value
72920,Andrea Torres,2124.16,Low Value
85819,Kimberly Warren,2123.91,Low Value
43212,Kimberly Howell,2123.87,Low Value
52797,Rachael Barnes,2123.8100000000004,Low Value
69523,Jonathan Armstrong,2123.7,Low Value
5885,Mr. Charles Nielsen,2123.64,Low Value
24404,Katrina Clark,2123.19,Low Value
91437,Ariana Lee,2123.19,Low Value
40445,Janet Harper,2123.16,Low Value
17400,Maria Mahoney,2123.1099999999997,Low Value
8004,Nathan Miller,2123.06,Low Value
44376,Jonathan Copeland,2123.0200000000004,Low Value
7222,Shannon Robinson,2123.02,Low Value
99527,Elizabeth Roberts,2122.94,Low Value
62653,Amanda Allen,2122.7,Low Value
94376,Sandra Payne,2122.35,Low Value
64481,James Gonzalez,2122.33,Low Value
61417,Mr. Andrew White,2122.11,Low Value
86844,William Taylor,2122.09,Low Value
11147,Katie Brooks,2121.86,Low Value
55354,Jessica James,2121.77,Low Value
94863,Gregory Silva,2121.7,Low Value
77574,Bethany Dawson,2121.51,Low Value
76975,Peter Martinez,2121.44,Low Value
67970,Gloria Newman,2121.16,Low Value
88791,Carl Hudson,2121.13,Low Value
60744,Carrie Ferrell,2121.06,Low Value
60744,Carrie Ferrell,2121.06,Low Value
29519,April Hall,2120.91,Low Value
36019,Nicole Sanchez,2120.53,Low Value
63609,Nathan Mckenzie,2120.23,Low Value
89976,Mrs. Deborah George,2120.12,Low Value
8838,Alicia Carr,2120.04,Low Value
92244,Mrs. Michele Allen,2119.94,Low Value
13558,Christina Byrd,2119.6400000000003,Low Value
87171,Henry Maddox,2119.33,Low Value
1777,David Riggs,2119.25,Low Value
74070,Thomas Lopez,2119.18,Low Value
23870,Jeffery Perry,2119.02,Low Value
68014,Tyler King,2118.94,Low Value
64973,Jessica Humphrey,2118.91,Low Value
42799,Thomas Spence,2118.9,Low Value
33328,Karen Santiago,2118.89,Low Value
74475,Kevin Valentine,2118.5699999999997,Low Value
56422,Tricia Holmes,2118.49,Low Value
63654,Kevin Jimenez,2118.38,Low Value
37263,John Coffey,2118.27,Low Value
86677,Michelle Swanson,2117.87,Low Value
57483,Frank Nelson,2117.81,Low Value
65057,Steven Simmons,2117.4300000000003,Low Value
92416,Kathryn Sheppard,2117.33,Low Value
95772,Steven Bean,2116.87,Low Value
60025,Cheryl Lee,2116.6,Low Value
74393,Victor Williams,2116.58,Low Value
5383,David Alexander,2116.55,Low Value
26507,James Brooks,2116.51,Low Value
59697,Terry Sosa,2116.48,Low Value
29088,Joshua Herrera,2116.34,Low Value
38771,Charles Harris,2116.25,Low Value
44993,Nicole Osborne,2116.07,Low Value
33106,Joel Clarke,2116.05,Low Value
28183,Anna Murray,2115.96,Low Value
24106,Kenneth Cochran Jr.,2115.83,Low Value
81322,Kelly Williams,2115.66,Low Value
43053,Tyler Torres,2115.66,Low Value
14707,Daniel Wells,2115.62,Low Value
46399,Laurie Torres,2115.58,Low Value
1946,David Baldwin,2115.42,Low Value
19743,Phillip Santana,2115.36,Low Value
88719,Colleen Avila,2115.32,Low Value
81995,Connie Thompson,2115.01,Low Value
11920,Eric Pennington,2115.0,Low Value
10744,Christine Chang,2114.9,Low Value
89360,John Lopez,2114.8,Low Value
19198,Eric Taylor,2114.78,Low Value
6001,Benjamin Sanford,2114.73,Low Value
40152,Lawrence Carpenter,2114.4,Low Value
9703,Sierra Skinner,2114.28,Low Value
3417,Alfred Griffin,2114.19,Low Value
63794,Michael Mcknight,2114.02,Low Value
10464,Brandon Morgan,2113.97,Low Value
11909,Denise Molina,2113.96,Low Value
36313,Shannon Alvarez,2113.83,Low Value
77952,Paul Hicks,2113.81,Low Value
70367,Jack Robinson,2113.5499999999997,Low Value
47702,Joy Stokes,2113.53,Low Value
38681,Danny Soto,2113.47,Low Value
5161,Michael Ray,2113.39,Low Value
82406,Jennifer Potts,2113.23,Low Value
40258,Jason Rogers,2113.0299999999997,Low Value
16168,Marie Alexander,2112.9700000000003,Low Value
19484,Terry Schroeder,2112.85,Low Value
83669,Kelly Hoover,2112.76,Low Value
3471,Alicia Walker,2112.75,Low Value
38948,Cynthia Wheeler,2112.47,Low Value
48069,Debra Sullivan,2112.3900000000003,Low Value
36695,Paul Moore,2112.36,Low Value
36695,Paul Moore,2112.36,Low Value
5047,Michael Cantrell,2112.34,Low Value
97300,Erica Smith,2112.18,Low Value
1459,Michael Thomas,2112.09,Low Value
94682,David Scott,2111.76,Low Value
64550,Olivia Wise,2111.69,Low Value
95307,Jason Rodriguez,2111.64,Low Value
42238,Ashley Lewis,2111.46,Low Value
24163,Kiara Williams,2111.42,Low Value
94091,Shawna Gibbs,2111.34,Low Value
15797,Edward Martinez,2111.27,Low Value
54494,Emily Rojas,2111.12,Low Value
77719,Eric Crawford,2111.09,Low Value
72912,William Mueller,2111.05,Low Value
14185,Cristina Miller,2111.01,Low Value
35533,Philip Martin,2110.63,Low Value
85602,Joseph Horn,2110.45,Low Value
13445,Christopher Gillespie Md,2110.36,Low Value
23601,Eric Williams,2110.3,Low Value
98090,Roberta Bender,2109.98,Low Value
65499,Frederick Johnson,2109.59,Low Value
36851,James Bruce,2109.59,Low Value
15476,Connie Ramirez Dds,2109.53,Low Value
99232,Joshua Pittman,2109.39,Low Value
49020,Ricardo Reed Phd,2109.24,Low Value
83993,John Scott,2108.88,Low Value
98946,Pamela Gonzalez,2108.83,Low Value
67566,Travis Martin,2108.69,Low Value
84673,Tanner Johnston,2108.65,Low Value
9112,John Sloan Dds,2108.6,Low Value
36770,Daniel Brown,2108.41,Low Value
94377,Angela Vincent,2108.29,Low Value
98226,John Hernandez,2108.24,Low Value
55625,Kayla Petty,2108.16,Low Value
15343,Richard Jensen,2108.12,Low Value
65233,Jasmine Lawrence,2108.11,Low Value
75496,Jeremy Sullivan,2108.05,Low Value
38583,Elizabeth Moore,2108.03,Low Value
75472,Lori Hickman,2108.02,Low Value
46790,Steve Ayers,2107.9,Low Value
26697,Daniel Coffey,2107.5,Low Value
20961,Jodi Dean,2107.28,Low Value
50459,Melissa Elliott,2107.2,Low Value
11256,Brad Castillo,2107.16,Low Value
43351,Raymond Moran,2106.83,Low Value
32734,James Gibson,2106.79,Low Value
88838,Matthew Frazier,2106.36,Low Value
74909,Christian Carter,2106.2200000000003,Low Value
4284,Stefanie Mcdonald,2106.09,Low Value
33964,Ashley Gentry,2105.98,Low Value
33755,Christopher Williams,2105.86,Low Value
33947,Michael Wilson,2105.49,Low Value
45257,Terrance Wilson,2105.41,Low Value
33290,Jesus Torres,2105.21,Low Value
67452,Taylor Gardner,2105.16,Low Value
9651,Erica Russell,2105.13,Low Value
27354,Dr. Jessica Dunn,2105.07,Low Value
63810,Lauren Walker,2105.06,Low Value
72539,Diane Dunn,2104.86,Low Value
94692,Phillip Francis,2104.73,Low Value
5172,Jordan Lester,2104.72,Low Value
89033,Brandy Choi,2104.6,Low Value
79038,Patty Morgan,2104.54,Low Value
15934,Lisa Garcia,2104.38,Low Value
80244,Christopher Newton,2104.34,Low Value
73196,Bridget Park,2104.16,Low Value
15389,Anthony Johnson,2104.1,Low Value
88647,Maria Gordon,2103.99,Low Value
69233,Angela Levy,2103.97,Low Value
31253,Colleen Parsons,2103.73,Low Value
48290,Angel Barron,2103.6,Low Value
87414,Alex Meyer,2103.56,Low Value
79380,Jose Montgomery,2103.51,Low Value
90222,Michael Patel,2103.2,Low Value
53428,Eddie Miranda,2102.8,Low Value
94943,Scott Walker,2102.78,Low Value
317,Christopher Jackson,2102.68,Low Value
77618,Lori Brown,2102.57,Low Value
55199,Jennifer Bowen,2102.36,Low Value
34379,Rick Cohen,2102.29,Low Value
83129,Paula Turner,2102.21,Low Value
77879,Marie Schneider,2102.19,Low Value
58819,Elijah Green,2102.1,Low Value
23987,Chelsea Levy,2102.08,Low Value
82437,Angela Lee,2101.9300000000003,Low Value
66027,Tammy Caldwell,2101.77,Low Value
29958,James Willis,2101.37,Low Value
35100,William Hill,2101.2,Low Value
47162,Jonathan Wood,2101.19,Low Value
39732,Angela Hernandez,2100.81,Low Value
26396,Gary Miller,2100.8,Low Value
56495,Christopher Wilson,2100.75,Low Value
16788,James Reid,2100.41,Low Value
3093,Alyssa Jones,2100.2,Low Value
83811,Deborah Anderson,2099.97,Low Value
21320,Stephanie Robinson,2099.41,Low Value
87139,Peggy Obrien,2099.41,Low Value
65811,Mark Carson,2098.72,Low Value
46679,Elijah Stevens,2098.7,Low Value
22514,Robert Mayo Iii,2098.66,Low Value
13970,Angela Ortiz,2098.66,Low Value
21737,Susan Rodriguez,2098.61,Low Value
49621,Kenneth Smith,2098.54,Low Value
22498,Steven Wilkinson,2098.5,Low Value
2119,Benjamin Clark,2098.44,Low Value
81197,Jessica Robinson,2098.35,Low Value
47716,Sabrina Jensen,2098.26,Low Value
3299,Alejandro Peterson,2097.91,Low Value
78137,Michael Brown,2097.88,Low Value
79855,Aaron Kerr,2097.75,Low Value
25231,Natalie Franco,2097.49,Low Value
87263,Angela Torres,2097.46,Low Value
22253,Douglas White Phd,2097.36,Low Value
79453,Emily Taylor,2097.33,Low Value
69678,Bradley Wilson,2097.3199999999997,Low Value
11197,Samuel Brown,2097.08,Low Value
96471,Brian Parker,2097.05,Low Value
47327,Stephen Fleming,2097.02,Low Value
48756,Pamela Tran,2096.77,Low Value
56144,Raymond Farrell,2096.41,Low Value
96053,Pamela Sanchez,2096.08,Low Value
34078,Kevin Sanders,2095.91,Low Value
81559,Larry Arias,2095.65,Low Value
22597,Yolanda Ingram,2095.43,Low Value
47588,Brandi Perez,2095.38,Low Value
16421,Angela Lopez,2095.24,Low Value
22550,Cameron Baker,2095.12,Low Value
65925,James Abbott,2095.09,Low Value
93171,Sabrina Byrd,2095.02,Low Value
92366,Kimberly Lara,2094.97,Low Value
88635,Jennifer Reynolds,2094.84,Low Value
45873,Sarah Gomez,2094.7999999999997,Low Value
96060,Jennifer Gaines,2094.79,Low Value
72159,Melissa Lopez,2094.38,Low Value
87261,Alejandro Cruz,2093.85,Low Value
16175,Denise Rios,2093.83,Low Value
48359,James Wong,2093.67,Low Value
81494,Alexis Lucero,2093.59,Low Value
20607,Emily Moran,2093.58,Low Value
21896,Heather Martin,2093.5,Low Value
38370,Julie Jimenez,2093.31,Low Value
90019,Mark Arnold,2093.12,Low Value
84440,Christopher Buckley,2093.02,Low Value
19757,Jordan Anderson,2092.93,Low Value
83088,Taylor Thomas,2092.87,Low Value
19941,Elizabeth Grant,2092.84,Low Value
2722,Roger Williams,2092.72,Low Value
42523,Anna Taylor,2092.59,Low Value
93823,Paula Singh,2092.55,Low Value
61334,Bruce Sherman,2092.52,Low Value
32633,Brett Nelson,2092.52,Low Value
68663,Daniel Hunter,2092.08,Low Value
35236,Alexander Castro,2091.9,Low Value
49878,Tyler Hardin,2091.69,Low Value
45888,Rachel Jones,2091.63,Low Value
83707,Mckenzie Mcdonald,2091.61,Low Value
12870,Thomas Ruiz,2091.6,Low Value
33643,Kimberly Weiss,2091.33,Low Value
13024,Kelly Brown,2091.2,Low Value
79348,Evan Aguilar,2091.06,Low Value
65663,Allison Moran,2090.46,Low Value
12041,Rita Baker,2090.41,Low Value
28197,Anthony Wright,2090.29,Low Value
12240,Christina Stevens,2090.22,Low Value
43962,Vanessa Spears,2090.19,Low Value
77894,Jacob Williamson,2090.16,Low Value
35924,Brian Robinson,2089.94,Low Value
45767,Timothy Gilbert,2089.88,Low Value
76971,Samuel Wilson,2089.72,Low Value
1298,Cheryl Campbell,2089.67,Low Value
39117,Robert Molina,2089.63,Low Value
16669,Margaret Jones,2089.34,Low Value
62257,Jordan Bryan,2089.34,Low Value
